FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE,DATE,TIME,HOUR,DATE-12,TIME-12, HOUR-12,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,ALTERNATES,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID
,S4U01616_20170626_224900.wav,0,0,7.694,S4U01616_20170626_224900_001,26/06/2017,22:49:00,22,26/06/2017,10:49:00,10,PIPPIP,24,19,0.792,0.854913,,24,46.003,47.27,2.913,57.977,45.313,48.396,195.987,46.947,1.729,480.903,2.564,8.08,1,
,S4U01616_20170626_224909.wav,0,0,12.936,S4U01616_20170626_224909_001,26/06/2017,22:49:09,22,26/06/2017,10:49:09,10,PIPPIP,75,53,0.707,0.690421,,75,47.018,32.93,3.107,59.176,46.302,49.337,142.529,47.895,1.741,456.907,2.633,22.91,1,
,S4U01616_20170626_224926.wav,0,0,7.812,S4U01616_20170626_224926_001,26/06/2017,22:49:26,22,26/06/2017,10:49:26,10,PIPPIP,39,30,0.769,0.766897,PIPNAT,39,47.037,19.06,3.382,57.496,46.488,48.941,143.576,47.758,1.827,448.906,2.891,12.43,1,
,S4U01616_20170626_224936.wav,0,0,15,S4U01616_20170626_224936_001,26/06/2017,22:49:36,22,26/06/2017,10:49:36,10,PIPPIP,41,34,0.829,0.829338,PIPPYG,41,47.313,29.72,2.967,58.453,46.424,49.358,341.202,48.215,1.619,482.84,2.383,13.42,1,
,S4U01616_20170626_224953.wav,0,0,15,S4U01616_20170626_224953_001,26/06/2017,22:49:53,22,26/06/2017,10:49:53,10,PIPPIP,56,53,0.946,0.893867,,56,46.364,31.75,3.071,56.266,45.624,48.403,257.269,47.138,1.735,399.672,2.525,19.83,1,
,S4U01616_20170626_225015.wav,0,0,14.382,S4U01616_20170626_225015_001,26/06/2017,22:50:15,22,26/06/2017,10:50:15,10,PIPPIP,52,45,0.865,0.830773,PIPPYG,52,48.222,3.43,3.113,59.672,47.17,50.308,224.256,48.768,1.761,455.932,2.636,21.63,1,
,S4U01616_20170626_225033.wav,0,0,15,S4U01616_20170626_225033_001,26/06/2017,22:50:33,22,26/06/2017,10:50:33,10,PIPPIP,53,44,0.83,0.758512,PIPPYG,53,47.349,19.39,2.95,57.145,46.304,49.109,285.836,48.075,1.524,372.868,2.37,17.02,1,
,S4U01616_20170626_225053.wav,0,0,4.86,S4U01616_20170626_225053_001,26/06/2017,22:50:53,22,26/06/2017,10:50:53,10,PIPPIP,13,12,0.923,0.705398,PIPPYG,13,47.846,12.79,3.194,53.461,47.194,49.007,322.35,48.556,1.362,159.712,2.629,3.45,1,
,S4U01616_20170626_225100.wav,0,0,15,S4U01616_20170626_225100_001,26/06/2017,22:51:00,22,26/06/2017,10:51:00,10,PIPPIP,66,48,0.727,0.707056,,66,47.013,17.34,3.271,57.311,46.237,48.869,228.149,47.581,1.85,460.19,2.661,22.21,1,
,S4U01616_20170626_225117.wav,0,0,15,S4U01616_20170626_225117_001,26/06/2017,22:51:17,22,26/06/2017,10:51:17,10,PIPPIP,63,47,0.746,0.648356,PIPPYG,63,47.865,14.04,3.36,57.131,47.026,49.429,209.087,48.442,1.778,376.118,2.878,20.33,1,
,S4U01616_20170626_225134.wav,0,0,4.788,S4U01616_20170626_225134_001,26/06/2017,22:51:34,22,26/06/2017,10:51:34,10,PIPPIP,4,4,1,0.62872,PIPNAT,4,44.343,-51.7,2.496,45.731,43.195,44.062,357.363,43.672,1.204,248.485,2.066,1.66,1,
,S4U01616_20170626_225145.wav,0,0,6.584,S4U01616_20170626_225145_001,26/06/2017,22:51:45,22,26/06/2017,10:51:45,10,PIPPIP,28,22,0.786,0.680055,PIPNAT,28,45.156,15.37,2.979,54.093,44.426,46.806,113.493,45.504,1.658,394.228,2.594,9.32,1,
,S4U01616_20170626_225200.wav,0,0,14.262,S4U01616_20170626_225200_001,26/06/2017,22:52:00,22,26/06/2017,10:52:00,10,PIPPIP,46,25,0.543,0.522152,PIPNAT,46,45.387,11.42,3.566,56.136,44.711,47.271,245.255,46.044,1.918,520.995,3.055,15.2,1,
,S4U01616_20170626_225216.wav,0,0,12.304,S4U01616_20170626_225216_001,26/06/2017,22:52:16,22,26/06/2017,10:52:16,10,PIPPIP,67,38,0.567,0.435035,PIPPYG;PIPNAT,67,46.985,8.26,3.781,59.128,46.082,49.201,180.433,47.561,2.16,507.415,3.216,23.72,1,
,S4U01616_20170626_225230.wav,0,0,13.084,S4U01616_20170626_225230_001,26/06/2017,22:52:30,22,26/06/2017,10:52:30,10,PIPPIP,41,25,0.61,0.559381,PIPNAT,41,44.778,19.68,3.477,54.203,44.062,46.309,267.8,45.336,1.898,448.746,2.846,12.12,1,
,S4U01616_20170626_225245.wav,0,0,15,S4U01616_20170626_225245_001,26/06/2017,22:52:45,22,26/06/2017,10:52:45,10,PIPPIP,38,19,0.5,0.545147,PIPPYG,38,49.564,10.74,3.31,62.969,48.662,51.898,332.85,50.282,1.867,355.916,2.771,12.94,1,
,S4U01616_20170626_225302.wav,0,0,7.538,S4U01616_20170626_225302_001,26/06/2017,22:53:02,22,26/06/2017,10:53:02,10,PIPPIP,22,16,0.727,0.665268,PIPPYG,22,48.923,53.5,3.462,57.495,48.335,50.561,243.062,49.912,2.075,451.637,3.003,7.87,1,
,S4U01616_20170626_225312.wav,0,0,7.142,S4U01616_20170626_225312_001,26/06/2017,22:53:12,22,26/06/2017,10:53:12,10,PIPPIP,13,8,0.615,0.633277,PIPPYG,13,48.933,15.2,3.298,55.481,48.205,50.212,337.431,49.637,1.482,230.064,2.811,4.33,1,
,S4U01616_20170626_225321.wav,0,0,15,S4U01616_20170626_225321_001,26/06/2017,22:53:21,22,26/06/2017,10:53:21,10,PIPPIP,50,29,0.58,0.614873,PIPPYG,50,49.327,14.8,3.644,59.941,48.561,51.061,303.245,49.86,1.973,476.352,3.08,15.65,1,
,S4U01616_20170626_225338.wav,0,0,10.032,S4U01616_20170626_225338_001,26/06/2017,22:53:38,22,26/06/2017,10:53:38,10,PIPPIP,32,19,0.594,0.586568,PIPPYG,32,49.763,12.73,2.986,61.335,49.061,51.865,204.798,50.469,1.602,398.339,2.599,10.18,1,
,S4U01616_20170626_225350.wav,0,0,15,S4U01616_20170626_225350_001,26/06/2017,22:53:50,22,26/06/2017,10:53:50,10,PIPPIP,53,33,0.623,0.651627,PIPPYG,53,49.193,7.73,3.633,60.188,48.378,50.925,276.786,49.907,1.897,455.902,3.156,12.75,1,
,S4U01616_20170626_225407.wav,0,0,15,S4U01616_20170626_225407_001,26/06/2017,22:54:07,22,26/06/2017,10:54:07,10,PIPPIP,60,41,0.683,0.677811,PIPPYG,60,48.416,28.26,3.442,62.357,47.707,50.969,243.04,49.111,2.1,468.294,3.002,20.06,1,
,S4U01616_20170626_225424.wav,0,0,10.5,S4U01616_20170626_225424_001,26/06/2017,22:54:24,22,26/06/2017,10:54:24,10,PIPPIP,45,27,0.6,0.599771,PIPPYG,45,49.309,11.96,3.092,66.018,48.456,52.329,168.624,49.946,1.884,659.06,2.798,13.96,1,PIPPIP
,S4U01616_20170626_225442.wav,0,0,15,S4U01616_20170626_225442_001,26/06/2017,22:54:42,22,26/06/2017,10:54:42,10,PIPPYG,58,23,0.397,0.399782,PIPPIP,58,48.125,-5.47,3.465,60.735,47.122,50.101,261.252,48.482,1.996,507.676,2.942,19.47,1,PIPPIP
,S4U01616_20170626_225459.wav,0,0,13.144,S4U01616_20170626_225459_001,26/06/2017,22:54:59,22,26/06/2017,10:54:59,10,PIPPIP,50,20,0.4,0.369215,PIPNAT;PIPPYG,50,46.77,33.06,3.139,59.371,45.87,49.344,235.244,48.267,1.738,490.035,2.705,15.87,1,PIPPIP
,S4U01616_20170626_225514.wav,0,0,7.298,S4U01616_20170626_225514_001,26/06/2017,22:55:14,22,26/06/2017,10:55:14,10,PIPPIP,21,13,0.619,0.630954,PIPPYG,21,49.01,29.97,3.5,61.984,48.017,51.601,228.948,49.979,1.973,408.774,2.881,6.6,1,PIPPIP
,S4U01616_20170626_225523.wav,0,0,7.836,S4U01616_20170626_225523_001,26/06/2017,22:55:23,22,26/06/2017,10:55:23,10,PIPPIP,12,9,0.75,0.734028,,12,48.468,7.99,2.93,59.3,47.69,50.725,562.1,48.985,1.595,367.211,2.399,4.8,1,PIPPIP
,S4U01616_20170626_225533.wav,0,0,15,S4U01616_20170626_225533_001,26/06/2017,22:55:33,22,26/06/2017,10:55:33,10,PIPPIP,54,34,0.63,0.665627,PIPPYG,54,49.341,21.14,2.858,57.735,48.69,50.954,282.285,50.233,1.452,381.333,2.482,16.65,1,PIPPIP
,S4U01616_20170626_225550.wav,0,0,9.07,S4U01616_20170626_225550_001,26/06/2017,22:55:50,22,26/06/2017,10:55:50,10,PIPPIP,21,14,0.667,0.671357,PIPPYG,21,49.548,6.13,3.104,57.33,48.693,50.821,298.966,49.91,1.567,396.951,2.619,5.82,1,PIPPIP
,S4U01616_20170626_225602.wav,0,0,15,S4U01616_20170626_225602_001,26/06/2017,22:56:02,22,26/06/2017,10:56:02,10,PIPPIP,49,28,0.571,0.530063,PIPPYG,49,50.066,20.76,2.759,61.831,49.161,52.205,311.333,50.743,1.65,495.021,2.429,17.93,1,PIPPIP
,S4U01616_20170626_225619.wav,0,0,5.27,S4U01616_20170626_225619_001,26/06/2017,22:56:19,22,26/06/2017,10:56:19,10,PIPPYG,3,1,0.333,0.387749,PIPPIP,3,49.604,17.52,3.388,57.701,49.089,51.298,117.343,50.005,1.915,419.987,2.826,1.06,1,PIPPIP
,S4U01616_20170626_225627.wav,0,0,15,S4U01616_20170626_225627_001,26/06/2017,22:56:27,22,26/06/2017,10:56:27,10,PIPPIP,79,48,0.608,0.548389,PIPNAT,79,45.744,26.16,3.417,56.789,44.975,47.75,181.387,46.439,1.932,397.47,2.841,24.94,1,PIPPIP
,S4U01616_20170626_225644.wav,0,0,6.504,S4U01616_20170626_225644_001,26/06/2017,22:56:44,22,26/06/2017,10:56:44,10,PIPPIP,36,28,0.778,0.710246,PIPPYG,36,48.592,48.56,3.095,69.586,47.837,52.756,95.311,49.73,1.951,630.2,2.713,12.74,1,PIPPIP
,S4U01616_20170626_225652.wav,0,0,8.528,S4U01616_20170626_225652_001,26/06/2017,22:56:52,22,26/06/2017,10:56:52,10,PIPPIP,34,29,0.853,0.822261,PIPPYG,34,46.326,15.89,2.92,57.502,45.656,48.361,213.146,47.007,1.615,503.287,2.586,9.45,1,PIPPIP
,S4U01616_20170626_225702.wav,0,0,7.06,S4U01616_20170626_225702_001,26/06/2017,22:57:02,22,26/06/2017,10:57:02,10,PIPPIP,22,15,0.682,0.771509,PIPPYG,22,49.041,28.94,3.13,63.569,48.553,51.647,203.04,49.977,1.636,580.549,2.765,6.94,1,PIPPIP
,S4U01616_20170626_225712.wav,0,0,15,S4U01616_20170626_225712_001,26/06/2017,22:57:12,22,26/06/2017,10:57:12,10,PIPPIP,63,46,0.73,0.673737,PIPPYG,63,48.504,6.63,3.342,59.611,47.63,50.307,232.343,48.898,1.883,480.256,2.766,19.02,1,PIPPIP
,S4U01616_20170626_225730.wav,0,0,15,S4U01616_20170626_225730_001,26/06/2017,22:57:30,22,26/06/2017,10:57:30,10,PIPPIP,49,38,0.776,0.725833,PIPPYG,49,48.529,24.91,3.734,61.596,47.831,50.6,271.117,49.365,1.961,575.595,3.171,13.31,1,PIPPIP
,S4U01616_20170626_225747.wav,0,0,7.714,S4U01616_20170626_225747_001,26/06/2017,22:57:47,22,26/06/2017,10:57:47,10,PIPPIP,26,22,0.846,0.750422,PIPPYG,26,49.473,21.99,3.104,64.88,48.981,52.197,199.264,50.49,1.694,578.554,2.747,6.63,1,PIPPIP
,S4U01616_20170626_225757.wav,0,0,6.806,S4U01616_20170626_225757_001,26/06/2017,22:57:57,22,26/06/2017,10:57:57,10,PIPPIP,21,7,0.333,0.486437,PIPPYG,21,50.352,-5.02,3.148,64.982,49.345,52.414,190.07,50.543,1.707,558.871,2.534,7.64,1,PIPPIP
,S4U01616_20170626_225806.wav,0,0,4.378,S4U01616_20170626_225806_001,26/06/2017,22:58:06,22,26/06/2017,10:58:06,10,PIPPIP,8,4,0.5,0.474882,PIPPYG,8,48.047,42.78,2.975,54.043,47.003,48.874,179.662,48.586,1.821,278.685,2.621,4.54,1,PIPPIP
,S4U01616_20170626_225812.wav,0,0,15,S4U01616_20170626_225812_001,26/06/2017,22:58:12,22,26/06/2017,10:58:12,10,PIPPIP,63,38,0.603,0.595742,,63,46.794,25.74,2.937,57.641,46.241,48.853,210.224,47.74,1.501,458.61,2.471,19.5,1,PIPPIP
,S4U01616_20170626_225829.wav,0,0,6.772,S4U01616_20170626_225829_001,26/06/2017,22:58:29,22,26/06/2017,10:58:29,10,PIPPYG,8,5,0.625,0.519679,MYODAU,8,50.089,7.54,2.936,55.936,48.843,50.97,487.64,50.803,0.99,343.985,2.253,3.13,1,PIPPIP
,S4U01616_20170626_225837.wav,0,0,11.366,S4U01616_20170626_225837_001,26/06/2017,22:58:37,22,26/06/2017,10:58:37,10,PIPPIP,31,13,0.419,0.527915,PIPPYG,31,49.738,14.72,3.342,60.903,48.876,51.563,247.784,50.419,1.691,426.55,2.649,11.95,1,PIPPIP
,S4U01616_20170626_225850.wav,0,0,15,S4U01616_20170626_225850_001,26/06/2017,22:58:50,22,26/06/2017,10:58:50,10,PIPPIP,61,31,0.508,0.596686,PIPPYG,61,49.475,24.14,3.283,60.747,48.866,51.459,247.033,50.176,1.823,521.004,2.916,16.4,1,PIPPIP
,S4U01616_20170626_225907.wav,0,0,4.034,S4U01616_20170626_225907_001,26/06/2017,22:59:07,22,26/06/2017,10:59:07,10,PIPPYG,11,6,0.545,0.505428,PIPPIP,11,50.108,45.05,2.605,63.547,49.41,52.874,265.106,51.495,1.464,555.326,2.252,4.92,1,PIPPIP
,S4U01616_20170626_225913.wav,0,0,8.49,S4U01616_20170626_225913_001,26/06/2017,22:59:13,22,26/06/2017,10:59:13,10,PIPPIP,26,12,0.462,0.492371,PIPPYG,26,49.769,23.36,3.059,62.836,49.033,52.111,329.633,50.541,1.776,550.769,2.607,8.73,1,PIPPIP
,S4U01616_20170626_225923.wav,0,0,5.734,S4U01616_20170626_225923_001,26/06/2017,22:59:23,22,26/06/2017,10:59:23,10,PIPPIP,12,6,0.5,0.554408,PIPPYG,12,49.576,23.64,2.797,60.482,49.047,51.674,262.618,50.444,1.54,514.798,2.536,4.01,1,
,S4U01616_20170626_225931.wav,0,0,15,S4U01616_20170626_225931_001,26/06/2017,22:59:31,22,26/06/2017,10:59:31,10,PIPPIP,65,63,0.969,0.90207,,65,47.955,10.29,3.361,62.239,47.172,50.476,228.878,48.847,1.941,514.232,2.96,20.81,1,
,S4U01616_20170626_225950.wav,0,0,15,S4U01616_20170626_225950_001,26/06/2017,22:59:50,22,26/06/2017,10:59:50,10,PIPPIP,56,51,0.911,0.871966,PIPPYG,56,48.268,23.7,2.687,64.936,47.502,51.421,254.213,49.04,1.563,600.257,2.354,17.05,1,
,S4U01616_20170626_230007.wav,0,0,15,S4U01616_20170626_230007_001,26/06/2017,23:00:07,23,26/06/2017,11:00:07,11,PIPPIP,64,53,0.828,0.810547,PIPPYG,64,48.18,23.42,3.011,63.704,47.532,51.243,228.439,49.176,1.678,562.128,2.663,19.4,1,
,S4U01616_20170626_230024.wav,0,0,7.95,S4U01616_20170626_230024_001,26/06/2017,23:00:24,23,26/06/2017,11:00:24,11,PIPPIP,26,23,0.885,0.814707,PIPPYG,26,48.17,25.63,2.805,65.157,47.531,51.421,208.998,49.167,1.718,629.767,2.526,8.87,1,
,S4U01616_20170626_230034.wav,0,0,10.314,S4U01616_20170626_230034_001,26/06/2017,23:00:34,23,26/06/2017,11:00:34,11,PIPPIP,42,37,0.881,0.847556,PIPPYG,42,48.036,27.81,2.978,62.192,47.22,50.749,163.236,48.993,1.711,583.738,2.524,15.5,1,
,S4U01616_20170626_230046.wav,0,0,15,S4U01616_20170626_230046_001,26/06/2017,23:00:46,23,26/06/2017,11:00:46,11,PIPPIP,74,66,0.892,0.873228,PIPPYG,74,48.006,34.45,3.189,63.438,47.187,50.814,196.179,48.912,1.902,590.846,2.678,26.36,1,
,S4U01616_20170626_230103.wav,0,0,11.152,S4U01616_20170626_230103_001,26/06/2017,23:01:03,23,26/06/2017,11:01:03,11,PIPPIP,33,28,0.848,0.829388,PIPPYG,33,48.737,-6.52,2.931,61.228,47.659,50.698,164.303,49.143,1.684,533.658,2.424,12.57,1,
,S4U01616_20170626_230116.wav,0,0,15,S4U01616_20170626_230116_001,26/06/2017,23:01:16,23,26/06/2017,11:01:16,11,PIPPIP,44,37,0.841,0.83177,,44,46.723,10.33,2.968,58.308,45.937,48.793,337.365,47.401,1.657,482.779,2.459,13.85,1,
,S4U01616_20170626_230133.wav,0,0,10.854,S4U01616_20170626_230133_001,26/06/2017,23:01:33,23,26/06/2017,11:01:33,11,PIPPIP,33,29,0.879,0.77458,PIPNAT,33,45.232,8.46,3.257,54.531,44.358,46.778,236.765,45.636,1.821,369.464,2.75,10.87,1,
,S4U01616_20170626_230146.wav,0,0,8.872,S4U01616_20170626_230146_001,26/06/2017,23:01:46,23,26/06/2017,11:01:46,11,PIPPIP,49,35,0.714,0.709964,PIPPYG,49,46.589,21.14,3.154,62.385,45.842,49.706,139.167,47.51,1.862,571.516,2.762,14.57,1,
,S4U01616_20170626_230157.wav,0,0,15,S4U01616_20170626_230157_001,26/06/2017,23:01:57,23,26/06/2017,11:01:57,11,PIPPIP,40,34,0.85,0.844174,PIPPYG,40,48.199,15.98,2.966,63.105,47.533,50.809,379.935,48.709,1.786,599.855,2.65,12.25,1,
,S4U01616_20170626_230214.wav,0,0,5.426,S4U01616_20170626_230214_001,26/06/2017,23:02:14,23,26/06/2017,11:02:14,11,PIPPIP,19,11,0.579,0.565973,PIPPYG,19,49.299,22.89,2.886,64.306,48.359,52.218,139.501,50.029,1.723,574.904,2.521,6.71,1,
,S4U01616_20170626_230221.wav,0,0,15,S4U01616_20170626_230221_001,26/06/2017,23:02:21,23,26/06/2017,11:02:21,11,PIPPIP,58,33,0.569,0.60963,PIPPYG,58,48.924,13.75,2.905,60.755,48.102,51.074,215.735,49.557,1.553,339.628,2.523,18.34,1,
,S4U01616_20170626_230238.wav,0,0,12.36,S4U01616_20170626_230238_001,26/06/2017,23:02:38,23,26/06/2017,11:02:38,11,PIPPIP,42,26,0.619,0.555242,PIPPYG,42,48.152,7.13,3.24,58.24,47.106,49.855,270.578,48.479,1.799,413.665,2.54,14.78,1,
,S4U01616_20170626_230252.wav,0,0,9.114,S4U01616_20170626_230252_001,26/06/2017,23:02:52,23,26/06/2017,11:02:52,11,PIPPIP,21,8,0.381,0.525481,PIPPYG,21,50.1,31.34,2.991,63.511,49.197,52.284,342.503,50.608,1.934,587.722,2.622,7.46,1,PIPPIP
,S4U01616_20170626_230303.wav,0,0,12.306,S4U01616_20170626_230303_001,26/06/2017,23:03:03,23,26/06/2017,11:03:03,11,PIPPYG,35,19,0.543,0.469767,PIPPIP,35,49.581,26.43,3.426,62.186,48.82,51.766,279.881,50.267,1.846,401.368,2.933,9.65,1,PIPPIP
,S4U01616_20170626_230317.wav,0,0,9.274,S4U01616_20170626_230317_001,26/06/2017,23:03:17,23,26/06/2017,11:03:17,11,PIPPIP,23,14,0.609,0.482875,PIPPYG,23,49.68,26.61,2.92,59.055,49.087,51.472,271.44,50.473,1.533,395.819,2.492,7.53,1,
,S4U01616_20170626_230328.wav,0,0,11.02,S4U01616_20170626_230328_001,26/06/2017,23:03:28,23,26/06/2017,11:03:28,11,PIPPIP,23,14,0.609,0.605085,PIPPYG,23,49.476,4.72,3.018,58.639,48.642,51.025,352.768,50.179,1.477,497.278,2.539,6.68,1,
,S4U01616_20170626_230348.wav,0,0,6.144,S4U01616_20170626_230348_001,26/06/2017,23:03:48,23,26/06/2017,11:03:48,11,PIPPIP,2,2,1,0.871958,,2,45.594,15.86,2.465,49.567,44.819,46.25,578.001,46.123,1.286,622.178,2.028,1.1,1,
,S4U01616_20170626_230400.wav,0,0,15,S4U01616_20170626_230400_001,26/06/2017,23:04:00,23,26/06/2017,11:04:00,11,PIPPIP,33,31,0.939,0.872547,,33,46.217,8.21,3.471,58.367,45.437,48.249,427.013,46.585,2.084,510.499,2.984,9.73,1,
,S4U01616_20170626_230420.wav,0,0,7.636,S4U01616_20170626_230420_001,26/06/2017,23:04:20,23,26/06/2017,11:04:20,11,PIPPIP,8,6,0.75,0.733772,MYODAU;MYOBRA,8,47.944,-3.92,2.3,61.224,46.956,50.801,518.012,48.01,1.622,565.723,2.114,2.93,1,
,S4U01616_20170626_230430.wav,0,0,15,S4U01616_20170626_230430_001,26/06/2017,23:04:30,23,26/06/2017,11:04:30,11,PIPPIP,46,44,0.957,0.881787,PIPNAT,46,46.249,11.88,3.068,54.193,45.29,47.543,324.379,46.865,1.642,350.85,2.453,15.98,1,
,S4U01616_20170626_230448.wav,0,0,15,S4U01616_20170626_230448_001,26/06/2017,23:04:48,23,26/06/2017,11:04:48,11,PIPPIP,55,52,0.945,0.873902,PIPNAT,55,46.408,20.83,3.685,60.001,45.553,48.719,264.205,47.077,2.131,464.636,3.146,16.24,1,
,S4U01616_20170626_230505.wav,0,0,15,S4U01616_20170626_230505_001,26/06/2017,23:05:05,23,26/06/2017,11:05:05,11,PIPPIP,35,34,0.971,0.885103,,35,46.951,27.26,3.132,57.44,45.835,48.645,423.357,47.749,1.6,440.043,2.514,13.83,1,
,S4U01616_20170626_230523.wav,0,0,15,S4U01616_20170626_230523_001,26/06/2017,23:05:23,23,26/06/2017,11:05:23,11,PIPPIP,60,57,0.95,0.860748,PIPNAT,60,46.007,23.27,3.297,55.146,45.199,47.654,238.515,46.732,1.751,403.034,2.769,16.96,1,
,S4U01616_20170626_230541.wav,0,0,13.002,S4U01616_20170626_230541_001,26/06/2017,23:05:41,23,26/06/2017,11:05:41,11,PIPPIP,37,30,0.811,0.81764,,37,46.969,16.69,2.959,60.827,46.007,49.318,263.122,47.638,1.692,621.162,2.548,13.28,1,
,S4U01616_20170626_230557.wav,0,0,12.662,S4U01616_20170626_230557_001,26/06/2017,23:05:57,23,26/06/2017,11:05:57,11,PIPPIP,28,25,0.893,0.832291,PIPNAT,28,46.65,24.52,3.246,56.332,45.6,48.21,338.239,47.296,1.819,505.313,2.609,10.08,1,
,S4U01616_20170626_230612.wav,0,0,11.324,S4U01616_20170626_230612_001,26/06/2017,23:06:12,23,26/06/2017,11:06:12,11,PIPPIP,49,44,0.898,0.855752,PIPNAT,49,46.212,33.35,3.191,61.098,45.459,48.904,181.135,47.184,1.772,598.966,2.648,18.95,1,
,S4U01616_20170626_230627.wav,0,0,4.004,S4U01616_20170626_230627_001,26/06/2017,23:06:27,23,26/06/2017,11:06:27,11,PIPPIP,9,8,0.889,0.765993,PIPNAT,9,46.581,-18.69,2.663,59.389,45.671,48.749,295.783,46.754,1.335,573.961,2.197,3.76,1,
,S4U01616_20170626_230635.wav,0,0,4.006,S4U01616_20170626_230635_001,26/06/2017,23:06:35,23,26/06/2017,11:06:35,11,PIPPIP,5,5,1,0.714678,PIPNAT,5,44.456,30.42,3.37,50.154,43.74,45.491,481.363,44.89,1.974,213.927,2.666,2.11,1,
,S4U01616_20170626_230641.wav,0,0,15,S4U01616_20170626_230641_001,26/06/2017,23:06:41,23,26/06/2017,11:06:41,11,PIPPIP,47,41,0.872,0.873339,PIPNAT,47,46.515,6.18,3.055,58.601,45.508,48.655,290.231,46.943,1.619,447.479,2.436,15.43,1,
,S4U01616_20170626_230658.wav,0,0,9.006,S4U01616_20170626_230658_001,26/06/2017,23:06:58,23,26/06/2017,11:06:58,11,PIPPIP,21,19,0.905,0.871426,PIPPYG,21,47.234,-1.87,2.944,58.76,45.794,48.964,190.549,47.369,1.693,532.101,2.422,8.53,1,
,S4U01616_20170626_230710.wav,0,0,15,S4U01616_20170626_230710_001,26/06/2017,23:07:10,23,26/06/2017,11:07:10,11,PIPPIP,52,50,0.962,0.886748,PIPNAT,52,46.271,25.99,3.235,58.432,45.534,48.427,291.693,46.945,1.865,484.299,2.778,14.64,1,
,S4U01616_20170626_230727.wav,0,0,7.322,S4U01616_20170626_230727_001,26/06/2017,23:07:27,23,26/06/2017,11:07:27,11,PIPPIP,19,17,0.895,0.872319,PIPPYG,19,45.981,34.4,3.456,58.453,45.301,48.305,235.383,46.692,1.968,354.593,2.876,7.79,1,
,S4U01616_20170626_230737.wav,0,0,11.446,S4U01616_20170626_230737_001,26/06/2017,23:07:37,23,26/06/2017,11:07:37,11,PIPPIP,34,33,0.971,0.894973,,34,46.44,28.56,2.87,61.051,45.736,49.187,236.244,47.334,1.707,643.783,2.461,12.59,1,
,S4U01616_20170626_230750.wav,0,0,5.456,S4U01616_20170626_230750_001,26/06/2017,23:07:50,23,26/06/2017,11:07:50,11,PIPPIP,13,13,1,0.917084,PIPNAT,13,45.85,43.66,3.013,54.164,45.275,47.504,204.497,46.811,1.64,458.556,2.535,5.02,1,
,S4U01616_20170626_230757.wav,0,0,15,S4U01616_20170626_230757_001,26/06/2017,23:07:57,23,26/06/2017,11:07:57,11,PIPPIP,86,63,0.733,0.696533,PIPNAT,86,45.381,23.69,3.244,57.098,44.518,47.545,167.166,46.099,1.842,530.896,2.679,28.27,1,
,S4U01616_20170626_230815.wav,0,0,4.022,S4U01616_20170626_230815_001,26/06/2017,23:08:15,23,26/06/2017,11:08:15,11,PIPPIP,6,6,1,0.839789,,6,46.095,40.43,2.895,54.927,45.654,48.158,741.764,47.182,1.631,350.404,2.618,2.35,1,
,S4U01616_20170626_230821.wav,0,0,15,S4U01616_20170626_230821_001,26/06/2017,23:08:21,23,26/06/2017,11:08:21,11,PIPPIP,48,45,0.938,0.874781,,48,46.158,13.19,3.4,60.125,45.433,48.606,302.986,46.755,2.037,551.323,2.917,12.24,1,
,S4U01616_20170626_230843.wav,0,0,5.34,S4U01616_20170626_230843_001,26/06/2017,23:08:43,23,26/06/2017,11:08:43,11,PIPPIP,21,18,0.857,0.698984,PIPNAT,21,45.11,-14.53,3.134,51.952,43.78,45.867,193.257,45.223,1.602,286.198,2.532,7.6,1,
,S4U01616_20170626_230850.wav,0,0,7.056,S4U01616_20170626_230850_001,26/06/2017,23:08:50,23,26/06/2017,11:08:50,11,PIPPIP,18,18,1,0.908537,,18,46.632,34.38,3.155,59.489,46.027,49.183,282.623,47.618,1.833,477.162,2.753,4.51,1,
,S4U01616_20170626_230859.wav,0,0,6.998,S4U01616_20170626_230859_001,26/06/2017,23:08:59,23,26/06/2017,11:08:59,11,PIPPIP,17,16,0.941,0.910327,PIPNAT,17,46.341,25.87,3.353,57.218,45.467,48.278,263.777,46.758,2.023,472.09,2.914,8.71,1,
,S4U01616_20170626_230908.wav,0,0,12.656,S4U01616_20170626_230908_001,26/06/2017,23:09:08,23,26/06/2017,11:09:08,11,PIPPIP,46,41,0.891,0.753581,PIPNAT,46,45.578,-6.65,2.948,52.441,44.445,46.692,207.539,45.774,1.488,330.986,2.329,15.99,1,
,S4U01616_20170626_230923.wav,0,0,13.99,S4U01616_20170626_230923_001,26/06/2017,23:09:23,23,26/06/2017,11:09:23,11,PIPPIP,31,30,0.968,0.897349,,31,46.611,30.79,3.074,57.551,45.9,48.718,355.519,47.403,1.796,425.474,2.599,11.04,1,
,S4U01616_20170626_230939.wav,0,0,5.634,S4U01616_20170626_230939_001,26/06/2017,23:09:39,23,26/06/2017,11:09:39,11,PIPPIP,18,15,0.833,0.921384,,18,46.819,33.08,2.774,60.087,45.865,49.144,236.139,47.55,1.53,574.038,2.174,7.96,1,
